conv,linear,batch norm,activation,pooling
14450688.0,0.0,0.0,1605632.0,0.0
8028160.0,0.0,0.0,802816.0,0.0
25690112.0,0.0,0.0,1605632.0,0.0
4014080.0,0.0,0.0,802816.0,0.0
25690112.0,0.0,0.0,0.0,0.0
14450688.0,0.0,0.0,0.0,0.0
25690112.0,0.0,0.0,0.0,0.0
7225344.0,0.0,0.0,0.0,0.0
802816.0,0.0,0.0,0.0,0.0
