conv,linear,batch norm,activation,pooling
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
29607854080.0,0.0,0.0,12845056.0,0.0
